Source;Target;Weight
37;69;0.980987
37;70;0.992054
37;71;0.994297
37;72;0.997163
37;73;0.994045
37;74;0.993894
37;75;0.992483
37;76;0.985865
37;77;0.997170
37;78;0.991758
37;79;0.988132
37;80;0.993238
37;81;0.994707
38;0;0.590128
38;1;0.289391
38;2;0.391153
38;3;0.526978
38;4;0.085740
38;5;0.436103
38;6;0.176210
38;7;0.893970
38;8;0.686063
38;9;0.843492
38;10;0.644417
38;11;0.854304
38;12;0.369764
38;13;0.711165
38;14;0.958587
38;15;0.667189
38;16;0.835811
38;17;0.167588
38;18;0.996026
38;19;0.960650
38;20;0.560876
38;21;0.405263
38;22;0.884124
38;23;0.163687
38;24;0.724857
38;25;0.323998
38;26;0.155133
38;27;0.145190
38;28;0.958545
38;29;0.917178
38;30;0.345515
38;31;0.213839
38;32;0.404581
38;33;0.089022
38;34;0.613459
38;35;0.883462
38;36;0.981265
38;37;0.993653
38;38;0.000000
38;39;0.571206
38;40;0.954036
38;41;0.738850
38;42;0.802697
38;43;0.915730
38;44;0.476721
38;45;0.747458
38;46;0.676554
38;47;0.042662
38;48;0.967574
38;49;0.920614
38;50;0.616601
38;51;0.961751
38;52;0.295773
38;53;0.689332
38;54;0.346695
38;55;0.509575
38;56;0.372891
38;57;0.689779
38;58;0.296173
38;59;0.285641
38;60;0.481042
38;61;0.799665
38;62;0.906297
38;63;0.372774
38;64;0.279126
38;65;0.231449
38;66;0.226510
38;67;0.306444
38;68;0.860413
38;69;0.871643
38;70;0.809229
38;71;0.238385
38;72;0.627470
38;73;0.130405
38;74;0.371189
38;75;0.821322
38;76;0.457701
38;77;0.528704
38;78;0.255241
38;79;0.806570
38;80;0.334939
38;81;0.341574
39;0;0.628844
39;1;0.654017
39;2;0.618107
39;3;0.279030
39;4;0.551257
39;5;0.405867
39;6;0.537698
39;7;0.975493
39;8;0.497017
39;9;0.966590
39;10;0.375194
39;11;0.965755
39;12;0.652077
39;13;0.274465
39;14;0.989324
39;15;0.163680
39;16;0.530189
39;17;0.683864
39;18;0.987761
39;19;0.986568
39;20;0.491461
39;21;0.775480
39;22;0.969874
39;23;0.503385
39;24;0.672985
39;25;0.579443
39;26;0.624660
39;27;0.643678
39;28;0.988010
39;29;0.990972
39;30;0.777641
39;31;0.652113
39;32;0.575122
39;33;0.611241
39;34;0.834913
39;35;0.987659
39;36;0.987403
39;37;0.985033
39;38;0.571206
39;39;0.000000
39;40;0.979931
39;41;0.955168
39;42;0.449782
39;43;0.966107
39;44;0.464339
39;45;0.509937
39;46;0.784315
39;47;0.701355
39;48;0.959100
39;49;0.990642
39;50;0.079997
39;51;0.987902
39;52;0.634292
39;53;0.596049
39;54;0.573175
39;55;0.521929
39;56;0.513409
39;57;0.491013
39;58;0.604553
39;59;0.453319
39;60;0.598133
39;61;0.639156
39;62;0.963138
39;63;0.442535
39;64;0.653805
39;65;0.546299
39;66;0.561009
39;67;0.603820
39;68;0.963881
39;69;0.740486
39;70;0.561517
39;71;0.698197
39;72;0.808915
39;73;0.596170
39;74;0.636431
39;75;0.539338
39;76;0.413095
39;77;0.825462
39;78;0.587552
39;79;0.517029
39;80;0.523483
39;81;0.809137
40;0;0.908285
40;1;0.911794
40;2;0.925939
40;3;0.961167
40;4;0.924260
40;5;0.933113
40;6;0.960834
40;7;0.159034
40;8;0.911960
40;9;0.151991
40;10;0.923562
40;11;0.114851
40;12;0.977832
40;13;0.967929
40;14;0.008581
40;15;0.967906
40;16;0.980764
40;17;0.950501
40;18;0.999320
40;19;0.018547
40;20;0.921734
40;21;0.963757
40;22;0.116509
40;23;0.950190
40;24;0.964153
40;25;0.980215
40;26;0.962672
40;27;0.977424
40;28;0.025621
40;29;0.208458
40;30;0.948711
40;31;0.924681
40;32;0.921010
40;33;0.927078
40;34;0.974386
40;35;0.185484
40;36;0.029167
40;37;0.035409
40;38;0.954036
40;39;0.979931
40;40;0.000000
40;41;0.981165
40;42;0.946972
40;43;0.055699
40;44;0.958505
40;45;0.972720
40;46;0.971723
40;47;0.955284
40;48;0.991707
40;49;0.117172
40;50;0.986963
40;51;0.052935
40;52;0.919742
40;53;0.952725
40;54;0.928548
40;55;0.968461
40;56;0.991126
40;57;0.963493
40;58;0.921641
40;59;0.972053
40;60;0.978931
40;61;0.948158
40;62;0.033383
40;63;0.973724
40;64;0.916270
40;65;0.929047
40;66;0.925067
40;67;0.987043
40;68;0.126345
40;69;0.964575
40;70;0.905263
40;71;0.932870
40;72;0.977224
40;73;0.918695
40;74;0.960158
40;75;0.929484
40;76;0.970246
40;77;0.949074
40;78;0.974856
40;79;0.980511
40;80;0.945176
40;81;0.929200
41;0;0.884501
41;1;0.818145
41;2;0.858869
41;3;0.874033
41;4;0.767459
41;5;0.865662
41;6;0.805132
41;7;0.968880
41;8;0.939726
41;9;0.949434
41;10;0.953058
41;11;0.952879
41;12;0.811835
41;13;0.948690
41;14;0.982245
41;15;0.951931
41;16;0.971681
41;17;0.774418
41;18;0.693868
41;19;0.981603
41;20;0.895016
41;21;0.249585
41;22;0.962790
41;23;0.807059
41;24;0.915405
41;25;0.786768
41;26;0.738018
41;27;0.758994
41;28;0.980021
41;29;0.972451
41;30;0.825720
41;31;0.794089
41;32;0.860937
41;33;0.753308
41;34;0.895140
41;35;0.956506
41;36;0.992405
41;37;0.998901
41;38;0.738850
41;39;0.955168
41;40;0.981165
41;41;0.000000
41;42;0.975240
41;43;0.972865
41;44;0.836487
41;45;0.953045
41;46;0.928607
41;47;0.732986
41;48;0.985045
41;49;0.970989
41;50;0.969107
41;51;0.981029
41;52;0.823806
41;53;0.917541
41;54;0.862405
41;55;0.844843
41;56;0.838650
41;57;0.914530
41;58;0.828746
41;59;0.822350
41;60;0.730483
41;61;0.930099
41;62;0.970708
41;63;0.837019
41;64;0.817079
41;65;0.820601
41;66;0.776383
41;67;0.690097
41;68;0.955015
41;69;0.712182
41;70;0.983048
41;71;0.804356
41;72;0.892613
41;73;0.779041
41;74;0.833199
41;75;0.841995
41;76;0.825630
41;77;0.130582
41;78;0.756334
41;79;0.970899
41;80;0.846048
41;81;0.823438
42;0;0.443186
42;1;0.588687
42;2;0.502269
42;3;0.405466
42;4;0.653251
42;5;0.452901
42;6;0.720248
42;7;0.931279
42;8;0.399177
42;9;0.959893
42;10;0.272053
42;11;0.959575
42;12;0.792689
42;13;0.540463
42;14;0.950125
42;15;0.497790
42;16;0.689130
42;17;0.622717
42;18;0.989821
42;19;0.903719
42;20;0.467968
42;21;0.820767
42;22;0.946569
42;23;0.671909
42;24;0.800860
42;25;0.518115
42;26;0.564457
42;27;0.792558
42;28;0.927118
42;29;0.991287
42;30;0.794249
42;31;0.695583
42;32;0.576473
42;33;0.627477
42;34;0.830845
42;35;0.974700
42;36;0.988390
42;37;0.986297
42;38;0.802697
42;39;0.449782
42;40;0.946972
42;41;0.975240
42;42;0.000000
42;43;0.987708
42;44;0.560907
42;45;0.336591
42;46;0.818428
42;47;0.760832
42;48;0.962406
42;49;0.916097
42;50;0.269272
42;51;0.974053
42;52;0.472636
42;53;0.338291
42;54;0.547962
42;55;0.496161
42;56;0.729347
42;57;0.632693
42;58;0.579851
42;59;0.689205
42;60;0.768300
42;61;0.685176
42;62;0.987929
42;63;0.683856
42;64;0.629831
42;65;0.610204
42;66;0.482761
42;67;0.787457
42;68;0.923631
42;69;0.772789
42;70;0.319062
42;71;0.666468
42;72;0.822244
42;73;0.609910
42;74;0.717847
42;75;0.363615
42;76;0.558933
42;77;0.809874
42;78;0.755981
42;79;0.158623
42;80;0.572781
42;81;0.754553
43;0;0.969424
43;1;0.914689
43;2;0.928294
43;3;0.963147
43;4;0.918384
43;5;0.964440
43;6;0.916306
43;7;0.123695
43;8;0.955592
43;9;0.129467
43;10;0.954480
43;11;0.080050
43;12;0.974892
43;13;0.975044
43;14;0.039381
43;15;0.975474
43;16;0.987305
43;17;0.969154
43;18;0.999636
43;19;0.067781
43;20;0.954088
43;21;0.968567
43;22;0.060899
43;23;0.905113
43;24;0.954085
43;25;0.980713
43;26;0.921231
43;27;0.978416
43;28;0.082012
43;29;0.164703
43;30;0.973698
43;31;0.910218
43;32;0.963693
43;33;0.922058
43;34;0.987988
43;35;0.149766
43;36;0.044882
43;37;0.031435
43;38;0.915730
43;39;0.966107
43;40;0.055699
43;41;0.972865
43;42;0.987708
43;43;0.000000
43;44;0.977117
43;45;0.972914
43;46;0.984421
43;47;0.913740
43;48;0.993686
43;49;0.081998
43;50;0.976076
43;51;0.051572
43;52;0.916728
43;53;0.936165
43;54;0.967016
43;55;0.961924
43;56;0.994079
43;57;0.937533
43;58;0.920692
43;59;0.923535
43;60;0.979171
43;61;0.961192
43;62;0.031287
43;63;0.972078
43;64;0.913669
43;65;0.914691
43;66;0.913927
43;67;0.975294
43;68;0.083921
43;69;0.975927
43;70;0.989649
43;71;0.976531
43;72;0.967414
43;73;0.921629
43;74;0.924900
43;75;0.993204
43;76;0.978615
43;77;0.950996
43;78;0.971508
43;79;0.984702
43;80;0.937305
43;81;0.956666
44;0;0.447946
44;1;0.448504
44;2;0.509399
44;3;0.274098
44;4;0.428501
44;5;0.627700
44;6;0.332413
44;7;0.974592
44;8;0.681291
44;9;0.966045
44;10;0.647828
44;11;0.969665
44;12;0.743819
44;13;0.448059
44;14;0.966980
44;15;0.401490
44;16;0.686356
44;17;0.475901
44;18;0.989195
44;19;0.961228
44;20;0.482785
44;21;0.452653
44;22;0.968663
44;23;0.380102
44;24;0.679261
44;25;0.401200
44;26;0.403862
44;27;0.441947
44;28;0.968383
44;29;0.981298
44;30;0.329681
44;31;0.380542
44;32;0.381794
44;33;0.468086
44;34;0.711718
44;35;0.972615
44;36;0.983257
44;37;0.984303
44;38;0.476721
44;39;0.464339
44;40;0.958505
44;41;0.836487
44;42;0.560907
44;43;0.977117
44;44;0.000000
44;45;0.581658
44;46;0.647412
44;47;0.457573
44;48;0.911333
44;49;0.967774
44;50;0.485437
44;51;0.974521
44;52;0.426640
44;53;0.541100
44;54;0.361367
44;55;0.300329
44;56;0.716825
44;57;0.602939
44;58;0.445282
44;59;0.650113
44;60;0.707760
44;61;0.576907
44;62;0.977951
44;63;0.602307
44;64;0.454182
44;65;0.391159
44;66;0.501130
44;67;0.430615
44;68;0.960027
44;69;0.711284
44;70;0.697013
44;71;0.373072
44;72;0.734223
44;73;0.441084
44;74;0.476334
44;75;0.719758
44;76;0.083642
44;77;0.724174
44;78;0.411040
44;79;0.540781
44;80;0.369590
44;81;0.376903
45;0;0.667647
45;1;0.651786
45;2;0.593771
45;3;0.301384
45;4;0.700339
45;5;0.569253
45;6;0.707147
45;7;0.945490
45;8;0.630084
45;9;0.969227
45;10;0.627344
45;11;0.971619
45;12;0.642457
45;13;0.520343
45;14;0.972435
45;15;0.476171
45;16;0.754622
45;17;0.589030
45;18;0.993676
45;19;0.965390
45;20;0.489313
45;21;0.743826
45;22;0.979477
45;23;0.676457
45;24;0.461394
45;25;0.489883
45;26;0.601632
45;27;0.751028
45;28;0.941574
45;29;0.974891
45;30;0.816082
45;31;0.785119
45;32;0.599440
45;33;0.624976
45;34;0.847932
45;35;0.953404
45;36;0.985699
45;37;0.990057
45;38;0.747458
45;39;0.509937
45;40;0.972720
45;41;0.953045
45;42;0.336591
45;43;0.972914
45;44;0.581658
45;45;0.000000
45;46;0.819913
45;47;0.682032
45;48;0.953766
45;49;0.955718
45;50;0.358780
45;51;0.972974
45;52;0.523349
45;53;0.433220
45;54;0.722164
45;55;0.313214
45;56;0.742549
45;57;0.767002
45;58;0.717989
45;59;0.495095
45;60;0.658390
45;61;0.615385
45;62;0.980093
45;63;0.519007
45;64;0.635914
45;65;0.565534
45;66;0.510375
45;67;0.754052
45;68;0.932007
45;69;0.788532
45;70;0.712212
45;71;0.787837
45;72;0.783871
45;73;0.694096
45;74;0.435623
45;75;0.708177
45;76;0.538583
45;77;0.813146
45;78;0.589300
45;79;0.266777
45;80;0.716268
45;81;0.741728
46;0;0.663926
46;1;0.612557
46;2;0.662497
46;3;0.704516
46;4;0.620553
46;5;0.784855
46;6;0.615019
46;7;0.991731
46;8;0.805840
46;9;0.973330
46;10;0.808198
46;11;0.974801
46;12;0.874580
46;13;0.775876
46;14;0.975454
46;15;0.758469
46;16;0.895930
46;17;0.660859
46;18;0.997456
46;19;0.966772
46;20;0.679518
46;21;0.670125
46;22;0.972001
46;23;0.625089
46;24;0.828959
46;25;0.555403
46;26;0.740394
46;27;0.682837
46;28;0.967616
46;29;0.992473
46;30;0.562693
46;31;0.611957
46;32;0.564630
46;33;0.651769
46;34;0.822435
46;35;0.981848
46;36;0.992394
46;37;0.995947
46;38;0.676554
46;39;0.784315
46;40;0.971723
46;41;0.928607
46;42;0.818428
46;43;0.984421
46;44;0.647412
46;45;0.819913
46;46;0.000000
46;47;0.666690
46;48;0.978873
46;49;0.976392
46;50;0.786173
46;51;0.986722
46;52;0.613325
46;53;0.876840
46;54;0.547630
46;55;0.683041
46;56;0.884368
46;57;0.907521
46;58;0.642962
46;59;0.830129
46;60;0.860802
46;61;0.849110
46;62;0.984115
46;63;0.811684
46;64;0.610681
46;65;0.583684
46;66;0.721311
46;67;0.761061
46;68;0.981104
46;69;0.921964
46;70;0.795462
46;71;0.579521
46;72;0.104170
46;73;0.611926
46;74;0.709873
46;75;0.821926
46;76;0.637247
46;77;0.802414
46;78;0.736472
46;79;0.825898
46;80;0.640915
46;81;0.572423
47;0;0.565496
47;1;0.228040
47;2;0.335083
47;3;0.518994
47;4;0.096394
47;5;0.516477
47;6;0.142866
47;7;0.889568
47;8;0.718977
47;9;0.848493
47;10;0.694721
47;11;0.859858
47;12;0.436177
47;13;0.741991
47;14;0.955090
47;15;0.733111
47;16;0.898454
47;17;0.164778
47;18;0.996939
47;19;0.957270
47;20;0.545619
47;21;0.368914
47;22;0.889829
47;23;0.151114
47;24;0.668046
47;25;0.310928
47;26;0.111300
47;27;0.198763
47;28;0.946244
47;29;0.925555
47;30;0.303963
47;31;0.172329
47;32;0.381508
47;33;0.079349
47;34;0.617901
47;35;0.883893
47;36;0.983218
47;37;0.996239
47;38;0.042662
47;39;0.701355
47;40;0.955284
47;41;0.732986
47;42;0.760832
47;43;0.913740
47;44;0.457573
47;45;0.682032
47;46;0.666690
47;47;0.000000
47;48;0.970423
47;49;0.918933
47;50;0.679144
47;51;0.957845
47;52;0.204778
47;53;0.637204
47;54;0.353271
47;55;0.412627
47;56;0.505684
47;57;0.737313
47;58;0.268527
47;59;0.309463
47;60;0.543465
47;61;0.788778
47;62;0.906609
47;63;0.443349
47;64;0.216944
47;65;0.179181
47;66;0.196023
47;67;0.336037
47;68;0.852725
47;69;0.901186
47;70;0.851512
47;71;0.244393
47;72;0.607268
47;73;0.126667
47;74;0.318808
47;75;0.867298
47;76;0.421916
47;77;0.512660
47;78;0.267023
47;79;0.703241
47;80;0.307640
47;81;0.270490
48;0;0.960849
48;1;0.965786
48;2;0.971583
48;3;0.935089
48;4;0.968197
48;5;0.956047
48;6;0.964290
48;7;0.997441
48;8;0.959428
48;9;0.992630
48;10;0.964952
48;11;0.992858
48;12;0.963055
48;13;0.918078
48;14;0.995012
48;15;0.917558
48;16;0.960298
48;17;0.967598
48;18;0.996576
48;19;0.993503
48;20;0.954447
48;21;0.967990
48;22;0.993552
48;23;0.964707
48;24;0.944995
48;25;0.959755
48;26;0.966260
48;27;0.964767
48;28;0.995009
48;29;0.996272
48;30;0.964083
48;31;0.968114
48;32;0.960719
48;33;0.968172
48;34;0.982574
48;35;0.993596
48;36;0.997175
48;37;0.997571
48;38;0.967574
48;39;0.959100
48;40;0.991707
48;41;0.985045
48;42;0.962406
48;43;0.993686
48;44;0.911333
48;45;0.953766
48;46;0.978873
48;47;0.970423
48;48;0.000000
48;49;0.995482
48;50;0.972811
48;51;0.996551
48;52;0.966469
48;53;0.916569
48;54;0.967462
48;55;0.942567
48;56;0.975027
48;57;0.920744
48;58;0.969429
48;59;0.955507
48;60;0.961382
48;61;0.900122
48;62;0.994084
48;63;0.951084
48;64;0.965327
48;65;0.962630
48;66;0.964288
48;67;0.535569
48;68;0.993223
48;69;0.935826
48;70;0.972564
48;71;0.966302
48;72;0.983597
48;73;0.965937
48;74;0.964797
48;75;0.975673
48;76;0.932893
48;77;0.982059
48;78;0.958544
48;79;0.950103
48;80;0.969456
48;81;0.963573
49;0;0.915333
49;1;0.922306
49;2;0.925322
49;3;0.970778
49;4;0.909040
49;5;0.907942
49;6;0.964756
49;7;0.026081
49;8;0.924409
49;9;0.031264
49;10;0.922231
49;11;0.019271
49;12;0.917535
49;13;0.982239
49;14;0.101121
49;15;0.982009
49;16;0.991201
49;17;0.897070
49;18;1.000000
49;19;0.120557
49;20;0.936697
49;21;0.959647
49;22;0.013052
49;23;0.952710
49;24;0.984663
49;25;0.916617
49;26;0.906592
49;27;0.923707
49;28;0.128158
49;29;0.035622
49;30;0.957376
49;31;0.932854
49;32;0.937382
49;33;0.896659
49;34;0.954480
49;35;0.028267
49;36;0.115302
49;37;0.083182
49;38;0.920614
49;39;0.990642
49;40;0.117172
49;41;0.970989
49;42;0.916097
49;43;0.081998
49;44;0.967774
49;45;0.955718
49;46;0.976392
49;47;0.918933
49;48;0.995482
49;49;0.000000
49;50;0.973785
49;51;0.070675
49;52;0.918866
49;53;0.947913
49;54;0.935207
49;55;0.964881
49;56;0.920667
49;57;0.983728
49;58;0.926415
49;59;0.940253
49;60;0.936155
49;61;0.973181
49;62;0.110312
49;63;0.929267
49;64;0.928752
49;65;0.939965
49;66;0.891687
49;67;0.944971
49;68;0.018339
49;69;0.983270
49;70;0.907996
49;71;0.913849
49;72;0.962791
49;73;0.901891
49;74;0.965074
49;75;0.928510
49;76;0.978648
49;77;0.940198
49;78;0.932233
49;79;0.944249
49;80;0.948288
49;81;0.944602
50;0;0.642895
50;1;0.665189
50;2;0.572174
50;3;0.269148
50;4;0.594124
50;5;0.453868
50;6;0.559535
50;7;0.952630
50;8;0.553139
50;9;0.976169
50;10;0.386883
50;11;0.975648
50;12;0.680433
50;13;0.364144
50;14;0.986916
50;15;0.240186
50;16;0.607520
50;17;0.641932
50;18;0.992161
50;19;0.985207
50;20;0.503669
50;21;0.781348
50;22;0.978911
50;23;0.508395
50;24;0.702125
50;25;0.482989
50;26;0.535893
50;27;0.667635
50;28;0.985336
50;29;0.994239
50;30;0.796203
50;31;0.682521
50;32;0.600710
50;33;0.614667
50;34;0.832718
50;35;0.982894
50;36;0.991937
50;37;0.990503
50;38;0.616601
50;39;0.079997
50;40;0.986963
50;41;0.969107
50;42;0.269272
50;43;0.976076
50;44;0.485437
50;45;0.358780
50;46;0.786173
50;47;0.679144
50;48;0.972811
50;49;0.973785
50;50;0.000000
50;51;0.984988
50;52;0.572602
50;53;0.553904
50;54;0.584300
50;55;0.431485
50;56;0.535328
50;57;0.666395
50;58;0.609700
50;59;0.482892
50;60;0.623220
50;61;0.769057
50;62;0.973840
50;63;0.470196
50;64;0.668303
50;65;0.553215
50;66;0.514689
50;67;0.632729
50;68;0.942839
50;69;0.835759
50;70;0.557833
50;71;0.717938
50;72;0.799908
50;73;0.620638
50;74;0.621446
50;75;0.539633
50;76;0.429870
50;77;0.838008
50;78;0.620597
50;79;0.291190
50;80;0.542914
50;81;0.834319
51;0;0.984273
51;1;0.959410
51;2;0.962187
51;3;0.973468
51;4;0.963743
51;5;0.987685
51;6;0.966685
51;7;0.096052
51;8;0.986821
51;9;0.116128
51;10;0.987345
51;11;0.094676
51;12;0.987607
51;13;0.974083
51;14;0.039701
51;15;0.976113
51;16;0.988515
51;17;0.975273
51;18;1.000000
51;19;0.066399
51;20;0.982988
51;21;0.972741
51;22;0.083952
51;23;0.953987
51;24;0.978155
51;25;0.979472
51;26;0.957415
51;27;0.980865
51;28;0.061597
51;29;0.127007
51;30;0.979433
51;31;0.953656
51;32;0.976334
51;33;0.961922
51;34;0.989762
51;35;0.119770
51;36;0.043383
51;37;0.027511
51;38;0.961751
51;39;0.987902
51;40;0.052935
51;41;0.981029
51;42;0.974053
51;43;0.051572
51;44;0.974521
51;45;0.972974
51;46;0.986722
51;47;0.957845
51;48;0.996551
51;49;0.070675
51;50;0.984988
51;51;0.000000
51;52;0.956259
51;53;0.960571
51;54;0.978608
51;55;0.973789
51;56;0.995258
51;57;0.978710
51;58;0.961495
51;59;0.981140
51;60;0.985280
51;61;0.968485
51;62;0.047349
51;63;0.982307
51;64;0.960003
51;65;0.961132
51;66;0.958174
51;67;0.990052
51;68;0.094594
51;69;0.978836
51;70;0.991127
51;71;0.979095
51;72;0.991741
51;73;0.962543
51;74;0.965344
51;75;0.991775
51;76;0.977304
51;77;0.972386
51;78;0.983527
51;79;0.967761
51;80;0.988397
51;81;0.975494
52;0;0.238624
52;1;0.025626
52;2;0.141761
52;3;0.371709
52;4;0.126896
52;5;0.426486
52;6;0.185057
52;7;0.934280
52;8;0.359762
52;9;0.877306
52;10;0.388781
52;11;0.882696
52;12;0.713762
52;13;0.690720
52;14;0.926859
52;15;0.669071
52;16;0.855129
52;17;0.327597
52;18;0.996152
52;19;0.887398
52;20;0.218599
52;21;0.426361
52;22;0.889474
52;23;0.178403
52;24;0.511771
52;25;0.503430
52;26;0.318372
52;27;0.510152
52;28;0.878906
52;29;0.976555
52;30;0.283221
52;31;0.125474
52;32;0.139098
52;33;0.141130
52;34;0.684379
52;35;0.932126
52;36;0.982094
52;37;0.994061
52;38;0.295773
52;39;0.634292
52;40;0.919742
52;41;0.823806
52;42;0.472636
52;43;0.916728
52;44;0.426640
52;45;0.523349
52;46;0.613325
52;47;0.204778
52;48;0.966469
52;49;0.918866
52;50;0.572602
52;51;0.956259
52;52;0.000000
52;53;0.533359
52;54;0.179281
52;55;0.285931
52;56;0.845718
52;57;0.715950
52;58;0.152575
52;59;0.433433
52;60;0.749415
52;61;0.738821
52;62;0.915103
52;63;0.635170
52;64;0.027114
52;65;0.034774
52;66;0.157250
52;67;0.582810
52;68;0.895782
52;69;0.859054
52;70;0.478435
52;71;0.268200
52;72;0.632394
52;73;0.097440
52;74;0.287110
52;75;0.549739
52;76;0.404428
52;77;0.492272
52;78;0.483578
52;79;0.569160
52;80;0.178119
52;81;0.148090
53;0;0.707923
53;1;0.633037
53;2;0.609231
53;3;0.439966
53;4;0.698473
53;5;0.683593
53;6;0.609136
53;7;0.914142
53;8;0.660322
53;9;0.931768
53;10;0.586551
53;11;0.933919
53;12;0.778856
53;13;0.568382
53;14;0.963056
53;15;0.604283
53;16;0.669919
53;17;0.708208
53;18;0.982447
53;19;0.956738
53;20;0.631119
53;21;0.790973
53;22;0.942576
53;23;0.582475
53;24;0.694790
53;25;0.613197
53;26;0.513715
53;27;0.822962
53;28;0.953053
53;29;0.974317
53;30;0.852109
53;31;0.673427
53;32;0.776672
53;33;0.665620
53;34;0.895469
53;35;0.950567
53;36;0.974310
53;37;0.975619
53;38;0.689332
53;39;0.596049
53;40;0.952725
53;41;0.917541
53;42;0.338291
53;43;0.936165
53;44;0.541100
53;45;0.433220
53;46;0.876840
53;47;0.637204
53;48;0.916569
53;49;0.947913
53;50;0.553904
53;51;0.960571
53;52;0.533359
53;53;0.000000
53;54;0.755588
53;55;0.557197
53;56;0.855790
53;57;0.259194
53;58;0.646035
53;59;0.560897
53;60;0.783081
53;61;0.345348
53;62;0.933943
53;63;0.741816
53;64;0.649413
53;65;0.593083
53;66;0.544419
53;67;0.804200
53;68;0.888874
53;69;0.531670
53;70;0.778649
53;71;0.855157
53;72;0.805890
53;73;0.681817
53;74;0.617630
53;75;0.771288
53;76;0.600962
53;77;0.829697
53;78;0.742638
53;79;0.341531
53;80;0.638946
53;81;0.784308
54;0;0.206365
54;1;0.151655
54;2;0.260559
54;3;0.501648
54;4;0.177130
54;5;0.489790
54;6;0.225765
54;7;0.979078
54;8;0.461607
54;9;0.930338
54;10;0.428168
54;11;0.931401
54;12;0.826722
54;13;0.660448
54;14;0.940316
54;15;0.610417
54;16;0.796150
54;17;0.347954
54;18;0.994616
54;19;0.899065
54;20;0.326275
54;21;0.390065
54;22;0.918739
54;23;0.225332
54;24;0.816265
54;25;0.572184
54;26;0.477760
54;27;0.399180
54;28;0.923866
54;29;0.991921
54;30;0.114615
54;31;0.153492
54;32;0.102807
54;33;0.268920
54;34;0.645222
54;35;0.973432
54;36;0.986568
54;37;0.992322
54;38;0.346695
54;39;0.573175
54;40;0.928548
54;41;0.862405
54;42;0.547962
54;43;0.967016
54;44;0.361367
54;45;0.722164
54;46;0.547630
54;47;0.353271
54;48;0.967462
54;49;0.935207
54;50;0.584300
54;51;0.978608
54;52;0.179281
54;53;0.755588
54;54;0.000000
54;55;0.490495
54;56;0.788676
54;57;0.773283
54;58;0.190702
54;59;0.731949
54;60;0.795688
54;61;0.794087
54;62;0.962196
54;63;0.730026
54;64;0.172060
54;65;0.160077
54;66;0.402361
54;67;0.563169
54;68;0.958920
54;69;0.860048
54;70;0.391340
54;71;0.102733
54;72;0.738381
54;73;0.145269
54;74;0.446263
54;75;0.474429
54;76;0.359436
54;77;0.578000
54;78;0.573132
54;79;0.720457
54;80;0.194581
54;81;0.130620
55;0;0.472461
55;1;0.369054
55;2;0.420434
55;3;0.106229
55;4;0.427962
55;5;0.486168
55;6;0.439612
55;7;0.962867
55;8;0.554534
55;9;0.954236
55;10;0.657257
55;11;0.959782
55;12;0.544953
55;13;0.499218
55;14;0.970268
55;15;0.449391
55;16;0.778676
55;17;0.378026
55;18;0.994926
55;19;0.959813
55;20;0.291027
55;21;0.465132
55;22;0.972905
55;23;0.454388
55;24;0.240351
55;25;0.341524
55;26;0.423715
55;27;0.511984
55;28;0.919335
55;29;0.964436
55;30;0.469279
55;31;0.504562
55;32;0.292833
55;33;0.360369
55;34;0.738720
55;35;0.941070
55;36;0.984175
55;37;0.991476
55;38;0.509575
55;39;0.521929
55;40;0.968461
55;41;0.844843
55;42;0.496161
55;43;0.961924
55;44;0.300329
55;45;0.313214
55;46;0.683041
55;47;0.412627
55;48;0.942567
55;49;0.964881
55;50;0.431485
55;51;0.973789
55;52;0.285931
55;53;0.557197
55;54;0.490495
55;55;0.000000
55;56;0.739244
55;57;0.822103
55;58;0.510402
55;59;0.373223
55;60;0.595030
55;61;0.619265
55;62;0.974193
55;63;0.409678
55;64;0.333282
55;65;0.284963
55;66;0.318933
55;67;0.517580
55;68;0.944681
55;69;0.800253
55;70;0.729286
55;71;0.507497
55;72;0.655883
55;73;0.441456
55;74;0.368501
55;75;0.732553
55;76;0.223686
55;77;0.650394
55;78;0.285779
55;79;0.409933
55;80;0.488272
55;81;0.365314
56;0;0.813366
56;1;0.858894
56;2;0.832338
56;3;0.626539
56;4;0.525556
56;5;0.315829
56;6;0.814092
56;7;0.897137
56;8;0.761930
56;9;0.890950
56;10;0.714382
56;11;0.904490
56;12;0.110150
56;13;0.641416
56;14;0.995538
56;15;0.579352
56;16;0.781412
56;17;0.284618
56;18;0.994504
56;19;0.993746
56;20;0.742837
56;21;0.759308
56;22;0.921292
56;23;0.795366
56;24;0.817652
56;25;0.267517
56;26;0.435476
56;27;0.244928
56;28;0.994348
56;29;0.881380
56;30;0.881439
56;31;0.869351
56;32;0.773295
56;33;0.434500
56;34;0.691105
56;35;0.884921
56;36;0.995207
56;37;0.994480
56;38;0.372891
56;39;0.513409
56;40;0.991126
56;41;0.838650
56;42;0.729347
56;43;0.994079
56;44;0.716825
56;45;0.742549
56;46;0.884368
56;47;0.505684
56;48;0.975027
56;49;0.920667
56;50;0.535328
56;51;0.995258
56;52;0.845718
56;53;0.855790
56;54;0.788676
56;55;0.739244
56;56;0.000000
56;57;0.844260
56;58;0.837504
56;59;0.332646
56;60;0.273237
56;61;0.844406
56;62;0.994743
56;63;0.133611
56;64;0.855193
