% 1. Title: App Behavioral Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: January 7, 2017
% 
@RELATION playstore

@ATTRIBUTE _exit NUMERIC
@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE accept NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE brk NUMERIC
@ATTRIBUTE chdir NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_create NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE eventfd NUMERIC
@ATTRIBUTE execve NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fstatat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE getcwd NUMERIC
@ATTRIBUTE getdents NUMERIC
@ATTRIBUTE getegid NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getgid NUMERIC
@ATTRIBUTE getpgid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettid NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_init NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE listen NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mincore NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE modify_ldt NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE msync NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE personality NUMERIC
@ATTRIBUTE pipe NUMERIC
@ATTRIBUTE ppoll NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pselect NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE recvmsg NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE rt_sigtimedwait NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE set_thread_area NUMERIC
@ATTRIBUTE set_tid_address NUMERIC
@ATTRIBUTE setitimer NUMERIC
@ATTRIBUTE setpgid NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setresuid NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE sigreturn NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE umask NUMERIC
@ATTRIBUTE uname NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE wait NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {alarm_clock,file_explorer,to_do_list,drink_recipes,battery_saver,pdf_reader,video_playback,lunar_calendar,scientific_calculator,wifi_analyzer}

@DATA
0,0,0,4,0,0,0,0,4,70,0,12,0,20,1272,0,0,0,2,0,1,12,0,0,1,0,1,0,2737,0,2,0,0,0,0,0,210,0,0,1,0,0,358,0,0,0,1655,0,0,0,198,0,0,189,0,20,0,124,0,12,50,0,0,0,452,226,0,0,1259,0,1980,1,1,2,0,325,1,1,0,0,51,0,989,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1974,211,wifi_analyzer
133,0,0,160,3,0,0,0,162,856,9,99,3,55,1208,3,0,0,492,0,56,51,1,0,196,0,24,0,560337,0,42,0,0,0,0,0,2811,0,6,124,0,0,836,0,0,0,18287,0,0,26738,1512,2,2,1016,0,988,28,798,0,453,809,0,1,3,5977,307,27,0,28721,3,3263,2,29,2,39,491,19,2,34,34,461,3,1669,0,133,0,0,207,0,0,86,0,0,295,0,10,0,0,19,0,0,0,34,30,0,8248,1394,alarm_clock
1,0,0,1,0,0,0,0,1,43,0,0,0,0,1,0,0,0,25,0,2,78,24,0,80,0,1,0,30,0,0,0,15,0,0,0,7,0,0,1,0,0,5,0,0,0,89,1,0,0,4,0,1,51,0,11,0,38,0,39,43,0,0,0,14,82,0,68,0,0,0,1,0,0,0,73,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,3,to_do_list
5,0,1,43,3,0,0,52,54,697,34,129,8,214,8174,3,0,0,79,0,3,563,46,1,451,0,1,191,15824,0,8,10,31,10,0,1,244,5,13,31,0,0,1698,0,0,0,2687,0,1,267,1556,0,7,802,0,418,0,449,1,255,688,0,7,2,701,140,8,301,14218,6,1661,1221,2,3,0,728,51,1,0,0,360,58,2417,0,4,0,0,74,0,1,23,0,0,59,0,37,9,2,0,0,0,0,16,0,1,13031,395,scientific_calculator
16,341,1,0,3,1,0,92222,81,1325,16,196,9,157,14932,3,1,1,513,1,6,550,48,2,460,6323,2,176,29293,0,6618,12,33,12,0,1,407,0,5,40,0,4003,2903,4,1,0,4993,0,1,27,2648,0,11,1512,137,1173,0,963,4,0,1514,2,8,1,1285,606,6,287,21013,33,2486,2070,2,2,0,638,51,1,0,0,1438,68,4126,1,12,0,1,130,0,1,13,0,17,97,0,24,10,2,0,6,0,0,19,0,1,15628,1751,pdf_reader
9,3,1,54,3,1,0,282,66,14673,38,127,8,122,8504,3,1,1,97,1,10,293,28,2,328,44,4,57,47562,0,1322,10,22,10,0,1,174,5,15,39,0,2,1658,0,0,0,33527,1,1,168,2902,0,3,15093,11,1046,0,14605,3,3103,14735,2,5,1,798,114,1,106,12088,46,847,1572,4,4,0,431,50,1,0,0,994,92,2142,1,5,0,1,110,0,1,30,0,10,75,0,39,9,0,0,1,0,0,15,0,1,7157,568,file_explorer
9,0,0,0,0,0,0,23143,22,399,0,91,0,61,1142,0,0,0,201,0,40,39,0,0,61,338,39,0,29456,0,0,0,0,0,0,0,405,0,0,45,0,6342,1070,0,0,0,3480,0,0,4,2006,0,1,584,53,122,0,508,0,0,234,0,0,0,965,69806,0,0,573,0,3613,1,38,1,0,4769,0,1,0,0,598,0,2285,0,9,0,0,22,0,0,0,0,0,31,0,0,0,0,0,0,0,0,38,0,0,2057,1280,scientific_calculator
6,0,1,41,5,0,0,163,52,864,20,188,9,167,12659,4,0,0,226,0,25,547,46,1,441,0,24,175,34668,0,58,10,31,10,0,1,349,4,10,98,0,0,2575,0,0,0,5040,0,1,377,2071,0,11,1001,0,421,0,668,5,363,963,0,9,4,1060,315,15,263,25508,6,2506,1938,30,6,0,422,51,1,0,0,1300,74,3594,0,5,0,0,112,0,1,26,0,0,58,0,25,9,4,0,0,0,0,46,0,1,16928,769,wifi_analyzer
36,3,1,69,3,1,0,873,101,2115,14,541,15,480,37148,9,1,1,184,1,15,805,53,2,589,44,11,241,88413,0,16,12,33,12,0,1,1391,5,5,89,0,2,9815,4,1,0,18311,0,1,442,8882,0,11,3000,11,1556,0,2337,6,668,2422,2,8,1,3863,1862,4,435,68990,36,8988,5178,9,2,0,1103,50,1,0,0,1016,154,11753,1,32,0,1,210,0,1,9,0,10,138,0,22,12,2,0,1,0,0,24,0,1,51124,4303,alarm_clock
2,0,1,25,2,0,0,0,34,1682,0,245,7,389,6920,1,0,0,30,0,5,292,5,0,209,0,1,0,39156,0,6,12,13,12,0,0,1170,2,0,8,0,0,3758,4,1,0,11812,0,1,90,4121,0,5,1877,0,542,0,1255,0,435,1336,0,7,0,2868,733,1,0,5361,4,10012,246,0,3,2,596,0,1,0,0,237,18,6359,0,2,0,0,40,0,0,0,0,0,36,0,7,10,0,0,0,0,0,3,0,0,8711,1583,scientific_calculator
205,3,1,182,5,1,0,334,250,2512,57,578,7,329,36687,1,1,1,949,1,70,2134,47,2,2399,44,8,101,75059,0,66,12,329,12,0,0,1058,4,18,129,0,2,8894,4,1,0,11672,0,1,291,8395,0,9,2775,11,1972,0,2220,0,1585,2206,2,7,0,2665,1354,1,182,23800,29,8719,6719,7,2,2,670,0,1,0,0,203,314,13212,1,179,0,1,251,0,0,56,0,10,455,0,64,10,0,0,1,0,1,24,0,1,24164,4119,to_do_list
22,3,1,56,3,1,0,352,84,1018,14,191,9,283,27135,3,1,1,153,1,17,596,48,2,488,44,12,186,56972,0,14,12,33,12,0,0,1073,5,5,43,0,2,5081,4,1,0,9348,0,1,424,2842,0,11,1553,11,1504,0,1044,3,722,1124,2,8,1,2843,518,5,277,26197,49,11197,4010,13,2,2,712,50,1,0,0,577,49,11049,1,17,0,1,107,0,1,11,0,10,106,0,22,12,2,0,1,0,0,32,0,1,27047,3138,battery_saver
14,3,1,28,2,1,0,128,46,435,16,35,7,61,5782,2,1,1,61,1,1,223,38,2,283,44,1,57,5600,0,6,10,25,10,0,0,279,4,5,7,0,2,1053,0,0,0,7251,0,1,193,1010,0,3,835,11,698,0,544,0,298,424,2,5,0,765,295,1,48,3212,26,12166,285,1,3,0,426,0,1,0,0,102,27,7688,1,9,0,1,48,0,0,8,0,10,60,0,17,9,0,0,1,0,0,10,0,1,3952,248,file_explorer
5,0,1,36,3,0,0,209,47,987,72,234,8,492,19338,3,0,0,92,0,3,882,60,0,504,0,1,296,109775,0,8,10,35,10,0,1,739,5,25,47,0,0,7992,0,0,0,7109,0,1,316,5015,0,7,886,0,377,0,564,0,309,923,0,7,2,1884,187,9,499,41547,2,8153,1821,3,12,0,626,50,1,0,0,309,114,6340,0,4,0,0,73,0,1,43,0,0,52,0,75,9,2,0,0,0,0,21,0,0,42442,2328,lunar_calendar
0,0,0,8,0,0,0,0,8,1400,0,103,0,173,5720,0,0,0,50,0,0,103,0,0,25,0,0,0,100394,0,6635,0,0,0,0,0,937,0,0,25,0,0,3400,25,1,0,10452,0,0,0,3259,0,0,1168,0,52,0,1077,0,52412,1221,0,0,0,2078,1942,0,0,3861,0,11440,1,0,0,0,549,0,1,0,0,52,0,6678,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6875,2902,file_explorer
0,0,0,2,0,0,0,0,2,3,0,1,0,0,14,0,0,1,0,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,23,0,0,0,2,0,0,6,0,8,0,1,0,0,2,0,0,0,22,0,0,0,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,2,to_do_list
80,0,1,38,2,0,0,291,127,2262,19,319,8,306,28792,3,0,0,184,0,25,547,55,0,479,0,3,181,117136,0,10,10,33,10,0,1,773,5,6,94,0,0,7720,0,0,0,12009,0,1,373,9949,0,7,3619,0,657,0,3050,5,393,2559,0,6,1,2382,1912,6,253,48421,5,4737,4155,4,11,0,2394,50,1,0,0,1141,101,7699,0,79,0,0,226,0,1,16,0,0,207,0,21,11,2,0,0,0,0,14,0,0,25747,3095,scientific_calculator
4,0,1,22,2,0,0,0,38,528,0,139,7,170,8625,1,0,0,25,0,3,164,5,0,91,0,1,0,13088,0,6,12,13,12,0,0,1452,3,0,7,0,0,2186,4,1,0,10803,0,1,90,1913,0,4,776,0,642,0,564,4,166,378,0,7,0,3209,412,1,0,5728,7,12195,137,0,0,2,116,0,1,0,0,105,13,6673,0,2,0,0,40,0,0,0,0,0,42,0,6,12,0,0,0,0,0,3,0,0,10201,2724,scientific_calculator
2,0,0,12,0,0,0,52,16,341,0,56,0,101,2622,0,0,0,145,0,64,173,16,0,165,0,62,0,9117,0,4,0,12,0,0,0,567,0,0,62,0,0,1159,0,0,0,4095,0,0,62,710,0,1,584,0,173,0,505,3,221,328,0,0,0,1322,720,0,50,2256,3,5039,1,60,3,0,130,0,1,0,0,61,0,2897,0,2,0,0,14,0,0,0,0,0,18,0,0,2,1,0,0,0,0,62,0,0,3736,1305,to_do_list
13,3,1,47,3,1,0,247,62,642,43,114,8,160,4274,3,1,1,105,1,11,462,41,2,400,44,5,145,11923,0,10,10,27,10,0,1,125,4,17,37,0,2,1142,0,0,0,1892,1,1,248,1074,0,9,1001,11,1214,0,624,0,566,665,2,5,1,595,108,1,223,7759,46,398,549,5,1,0,385,50,1,0,0,219,69,722,1,9,0,1,81,0,1,30,0,10,75,0,44,9,1,0,1,0,0,24,0,1,7383,70,to_do_list
53,397,1,0,3,1,0,404491,117,4748,14,1094,9,448,77546,3,1,1,2496,1,6,1095,63,2,686,23790,2,358,148452,0,27435,12,37,12,0,1,1662,0,5,118,0,19173,15261,4,1,0,26129,0,1,27,9180,0,11,3922,235,1363,0,2829,26,0,5949,2,8,1,4946,2125,29,696,125791,32,9177,10646,3,2,0,592,50,1,0,0,3258,295,19972,1,49,0,1,351,0,1,59,0,10,170,0,22,10,2,0,6,0,0,23,0,1,76566,7260,pdf_reader
156,0,1,142,3,0,0,181,190,1697,30,508,6,268,30933,1,0,0,221,0,2,550,35,0,400,0,2,62,66716,0,2,10,40,10,0,0,997,4,11,37,0,0,7867,0,0,0,10162,0,1,176,7385,0,51,2080,0,877,0,1704,0,480,1397,0,5,0,2317,475,1,96,20442,2,7720,5568,2,2,0,957,0,1,0,0,151,244,11061,0,136,0,0,195,0,0,37,0,0,346,0,31,9,0,0,0,0,0,9,0,0,21416,3929,alarm_clock
0,0,0,3,0,0,0,0,3,53,0,18,0,16,200,0,0,1,1,0,0,11,0,0,0,0,0,0,690,0,0,0,0,0,0,0,65,0,0,0,0,0,153,0,0,0,467,0,0,0,78,0,0,73,0,16,0,54,0,4,24,0,0,0,137,68,0,0,165,0,625,1,0,2,0,128,0,1,0,0,50,0,363,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,411,131,to_do_list
27,3,1,49,1,1,0,397,72,1511,37,454,4,420,50572,3,1,1,118,1,6,706,53,2,609,44,1,261,71028,0,10,2,23,2,0,1,700,4,10,39,0,2,10040,0,0,0,9046,0,1,336,6410,0,9,1811,11,1210,0,1133,1,690,1279,2,1,0,2068,434,1,425,68770,46,9545,7540,3,2,0,899,50,1,0,0,751,175,16516,1,23,0,1,106,0,1,20,0,10,99,0,38,5,2,0,1,0,1,29,0,1,64160,4136,to_do_list
41,3,1,89,2,1,0,435,100,1560,1,391,6,322,5682,1,1,1,695,1,36,1637,99,2,1754,44,31,0,74045,0,6,10,281,10,0,0,3124,1,0,45,0,2,9373,4,1,0,14205,0,1,228,2665,0,15,2278,11,1513,0,1804,9,1557,1183,2,6,0,7182,2747,1,155,28450,46,9251,1,27,0,2,3423,50,1,0,0,1631,0,5423,1,38,0,1,236,0,0,0,0,10,141,0,8,5,0,0,1,0,0,40,0,1,11010,3343,alarm_clock
49,0,0,62,0,0,0,214,66,936,0,173,0,267,5911,0,0,0,295,0,27,897,334,0,722,0,10,0,30912,0,6,0,145,0,0,0,1682,0,0,36,0,0,3038,0,0,0,16368,0,0,142,3147,0,1,1426,0,360,0,1229,5,1023,852,0,12,0,3834,1885,0,966,6516,3,10922,1,10,5,0,597,0,1,0,0,51,0,5496,0,49,0,0,76,0,0,0,0,0,115,0,0,2,0,0,0,0,0,10,0,0,12169,2499,battery_saver
0,0,0,11,0,0,0,0,11,481,0,244,0,359,7645,0,0,0,45,0,5,231,0,0,5,0,5,0,35438,0,4,0,0,0,0,0,2372,0,0,5,0,0,3584,0,0,0,16070,0,0,0,2650,0,0,1182,0,69,0,1056,1,154,43,0,0,0,4982,1996,0,0,7817,0,12498,1,4,0,0,231,0,1,0,0,268,0,6086,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,15038,3807,to_do_list
80,601,1,9,45,11,0,41012,196,4698,118,76,23,111,2688,17,11,11,2482,1,420,5675,1174,2,6498,4099,319,86,42475,0,59,12,1002,12,0,1,628,0,86,754,0,6063,2389,4,1,0,9020,0,1,137,3416,89,43,3473,419,2398,0,2440,15,0,5057,4,54,34,2288,2931,55,3454,7487,131,2573,113,302,11,81,507,107,3,122,122,1098,57,1656,2,86,0,2,242,0,0,192,0,129,276,0,135,10,116,54,4,18,0,327,1,19,5050,1810,battery_saver
3,0,1,34,1,0,0,154,46,739,10,172,9,144,11812,4,0,0,105,0,3,466,45,0,385,0,1,156,24807,0,8,10,31,10,0,1,246,4,3,29,0,0,2392,0,0,0,4262,0,1,269,1925,0,7,1013,0,330,0,640,2,263,885,0,5,0,871,372,1,237,24803,2,1443,1907,2,11,0,406,51,1,0,0,601,77,2763,0,2,0,0,113,0,1,5,0,0,49,0,11,9,2,0,0,0,0,14,0,0,12721,695,wifi_analyzer
99,0,1,77,1,0,0,920,155,4673,36,875,11,388,68723,6,0,0,64039,0,66,1689,100,0,1693,0,36,215,174977,0,39386,10,223,10,0,1,1138,4,11,171,0,0,18002,0,0,0,219592,0,1,369,19665,0,9,4569,0,795,0,3590,14,95244,5137,0,5,0,4565,2624,1,469,137897,2,11118,12146,38,5,0,2181,50,1,0,0,2727,322,19447,0,98,0,0,492,0,0,17,0,0,254,0,37,9,30,0,0,0,0,50,0,0,46857,4602,file_explorer
17,149,1,0,2,1,0,38819,55,412,9,41,7,27,2919,2,1,1,3771,1,1,184,38,2,294,11378,1,13,53274,0,3731,10,25,10,0,1,115,0,3,8,0,4174,583,5,1,3,1581,0,1,25,2704,0,3,837,101,770,0,548,0,0,466,2,5,0,501,182,1,19,2058,27,419,503,1,2,0,389,1,1,0,0,152,40,773,1,14,0,1,61,0,0,5,0,10,72,0,10,9,0,0,4,0,0,10,0,1,2163,143,file_explorer
184,3,1,165,3,1,0,326,229,2471,83,615,30,470,38937,25,1,1,507,1,31,1680,58,2,1568,44,1,281,81937,0,8,10,193,10,0,1,1014,4,28,90,0,2,8990,0,0,0,17321,0,1,303,8387,0,4,3113,11,1552,0,2613,4,1063,2200,2,5,0,2865,1459,1,443,25585,30,11679,6716,1,4,0,718,0,1,0,0,209,369,15301,1,159,0,1,249,0,0,68,0,10,413,0,84,11,1,0,1,0,0,31,0,1,25979,4253,alarm_clock
8,0,1,34,1,0,0,378,55,4374,10,423,7,443,31373,2,0,0,262,0,73,730,55,0,505,0,71,231,119836,0,10,10,33,10,0,0,1265,5,3,107,0,0,7790,0,0,0,19699,0,1,351,6011,0,7,5085,0,445,0,4378,3,494,4589,0,5,0,3391,1219,1,384,62001,4,7554,4288,72,10,0,753,50,1,0,0,469,110,9250,0,7,0,0,145,0,1,5,0,0,63,0,11,11,2,0,0,0,0,84,0,0,45392,4449,scientific_calculator
11,0,1,45,1,0,0,961,62,2124,8,549,8,405,37788,3,0,0,620,0,81,1846,550,0,1538,0,72,243,116930,0,8,10,238,10,0,1,1936,5,2,114,0,0,8459,0,0,0,21555,0,1,281,6701,0,8,3935,0,428,0,2407,10,1043,2819,0,5,0,5750,3410,1,1919,111360,2,12988,4738,72,12,0,12626,50,1,0,0,2689,159,12514,0,10,0,0,286,0,1,4,0,0,73,0,9,9,3,0,0,0,0,85,0,0,50150,3921,alarm_clock
28,3,1,73,3,1,0,584,100,1349,14,277,10,360,18768,4,1,1,178,1,22,660,53,2,526,44,16,184,47493,0,16,12,33,12,0,1,1345,5,5,55,0,2,4692,4,1,0,12306,0,1,442,4067,0,11,1933,11,1687,0,1335,5,790,1588,2,8,1,3662,834,5,303,33453,50,10654,2331,17,2,2,1001,50,1,0,0,688,71,8614,1,23,0,1,144,0,1,11,0,10,128,0,22,12,2,0,1,0,0,37,0,1,31458,3505,battery_saver
12,3,1,49,3,1,0,263,69,651,11,66,8,199,3894,2,1,1,142,1,24,460,48,2,436,44,19,154,10879,0,12,12,33,12,0,0,445,4,4,45,0,2,840,4,1,0,3496,1,1,358,1032,0,11,1091,11,1319,0,661,0,668,749,2,7,1,1284,230,1,210,5998,46,414,516,18,0,2,374,50,1,0,0,175,34,793,1,8,0,1,90,0,1,6,2,10,81,0,18,10,2,0,1,0,0,38,0,1,5225,232,scientific_calculator
0,0,0,4,0,0,0,0,4,111,0,28,0,57,2465,0,0,0,76,0,27,28,0,0,30,0,3,0,4118,0,2,0,0,0,0,0,426,0,0,31,0,0,787,0,0,0,3136,0,0,0,650,0,0,259,0,23,0,239,0,24,53,0,0,0,920,426,0,0,1986,0,6380,1,3,2,0,99,0,1,0,0,57,0,3573,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3716,376,to_do_list
0,0,0,12,0,0,0,0,12,541,0,182,1,299,6447,1,0,0,268,0,27,851,6,0,844,0,0,0,24790,0,4,0,134,0,0,1,1284,0,0,1,0,0,2486,0,0,0,12775,0,0,0,1340,0,0,742,0,198,0,670,1,531,259,0,0,0,2911,1284,0,14,4541,1,12177,1,0,0,0,78,0,1,0,0,173,0,6709,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8458,1674,to_do_list
25,0,1,83,28,3,0,245,98,2938,76,228,14,408,12849,8,12,3,622,0,55,1422,293,0,1264,0,60,29,69275,0,147,12,176,12,0,1,2466,3,55,280,0,0,7720,4,1,0,19184,0,1,3521,5350,0,52,2303,0,1187,0,1759,3,1423,2547,0,22,27,5858,1822,19,855,21671,34,13367,186,46,4,30,1389,2,3,0,0,478,40,6814,0,28,0,0,117,0,0,119,0,0,123,0,86,12,5,0,0,0,0,66,0,6,17945,4693,battery_saver
13,0,1,52,1,0,0,739,67,2223,10,784,9,607,51567,4,0,0,219,0,8,1124,75,0,722,0,1,313,140936,0,8,10,57,10,0,1,1603,5,3,67,0,0,11017,0,0,0,22150,0,1,2901,6365,0,8,2919,0,583,0,1979,10,681,2602,0,5,0,4257,1884,1,621,96303,4,9552,7350,3,4,0,886,50,1,0,0,1703,229,14526,0,12,0,0,237,0,1,5,0,0,80,0,11,9,3,0,0,0,0,19,0,0,57843,4691,alarm_clock
1,0,1,33,2,0,0,0,42,1245,0,477,7,353,5646,1,0,0,66,0,20,278,5,0,239,0,18,0,35279,0,2,12,13,12,0,0,1525,2,0,25,0,0,13597,4,1,0,10383,0,1,90,1746,0,3,1151,0,718,0,944,0,361,439,0,7,0,3579,720,1,0,2921,5,10164,154,17,0,2,868,84,1,0,0,53,15,6247,0,1,0,0,132,0,0,0,0,0,43,0,7,10,0,0,0,0,0,21,0,0,7655,6046,alarm_clock
0,0,0,10,0,0,0,0,10,197,0,25,1,35,1145,1,0,0,14,0,2,69,16,0,118,0,0,0,2056,0,4,0,8,0,0,1,225,0,0,1,0,0,714,0,0,0,1249,0,0,51,319,2,1,222,0,174,16,158,0,48,211,0,0,0,460,163,0,30,1376,1,2681,2,0,1,16,539,8,2,19,19,0,0,1746,0,0,0,0,11,0,0,0,0,0,10,0,0,0,1,8,0,0,0,2,0,0,2375,375,alarm_clock
43,329,1,0,3,0,0,417294,98,4841,13,1145,9,454,81929,3,0,0,2702,0,4,1092,61,1,633,25928,1,359,151992,0,30168,12,37,12,0,1,1617,0,5,118,0,20042,15685,4,1,0,26799,0,1,0,8703,0,8,3712,193,739,0,2693,21,0,6221,0,8,1,4701,2251,32,703,129434,6,8620,11247,3,2,0,608,50,1,0,0,3025,306,19914,0,42,0,0,344,0,1,65,0,0,141,0,21,10,2,0,5,0,0,19,0,1,78051,7700,pdf_reader
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,file_explorer
31,101,1,0,2,0,0,79438,88,1548,0,220,29,284,8972,23,50,10,138,0,16,214,5,0,284,859,15,0,37857,0,50,12,13,12,0,0,1497,0,0,58,0,779,4085,4,1,0,12204,0,1,3,3170,0,3,1761,166,712,0,1503,1,0,769,0,47,0,3538,1604,1,0,9667,5,10446,562,13,2,0,1996,52,6,0,0,409,26,6109,0,30,0,0,86,0,1,0,0,0,109,0,7,10,70,0,4,0,0,18,0,12,15234,2960,file_explorer
16,0,1,49,1,0,0,494,72,2039,8,688,8,589,37526,3,0,0,173,0,12,958,61,1,533,0,9,250,73605,0,10,10,35,10,0,1,1441,5,2,51,0,0,9213,0,0,0,16693,0,1,395,7387,0,7,2410,0,604,0,1655,5,435,2151,0,5,0,4163,754,1,457,86580,9,11197,5104,9,4,0,1721,50,1,0,0,750,152,13448,0,15,0,0,159,0,1,4,0,0,88,0,9,11,2,0,0,0,0,24,0,1,68274,3446,scientific_calculator
25,3,1,62,4,1,0,280,87,1012,46,146,10,185,7404,4,1,1,163,1,24,521,28,2,492,44,19,177,17566,0,16,12,24,12,0,1,202,4,18,119,0,2,2096,4,1,0,3413,0,1,360,1632,0,15,1560,11,1636,0,1072,5,727,1141,2,8,2,996,14282,4,272,9357,52,2433,892,14,0,2,567,50,1,0,0,460,87,2828,1,21,0,1,118,0,1,25,2,10,112,0,53,12,0,0,1,0,0,24,0,1,10457,373,alarm_clock
9,0,1,27,7,0,0,0,40,757,55,222,7,326,18979,2,0,0,54,0,4,585,35,0,316,0,4,167,65129,0,4,10,25,10,0,1,972,3,28,47,0,0,13953,0,0,0,8671,0,1,146,2638,0,14,1086,0,332,0,855,0,419,476,0,5,6,2181,923,1,247,6383,2,11603,630,6,4,0,700,0,1,0,0,105,85,7381,0,9,0,0,52,0,0,35,12,0,49,0,56,9,0,0,0,0,0,9,0,0,9656,1901,drink_recipes
114,0,0,181,9,6,0,90,181,5277,22,128,12,101,2804,12,24,6,3468,0,390,6078,180,0,7825,0,165,2,28801,0,32,0,1166,0,0,0,825,0,18,295,0,0,2745,0,0,0,11438,1,0,157,2892,0,58,2766,0,990,0,2262,1,4613,4789,0,33,8,2282,21579,24,434,3307,49,8169,1,142,0,54,2059,0,7,0,0,817,9,5363,0,120,0,0,189,0,0,30,0,0,295,0,30,0,31,0,0,0,0,157,0,13,3574,1674,battery_saver
