% 1. Title: Playstore Data Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: June, 2016
% 
@RELATION playstore

@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {lunar_calendar,productivity,file_explorer,to_do_list,drink_recipes,battery_saver,pdf_reader,video_playback,alarm_clock,scientific_calculator,wifi_analyzer}

@DATA
0,0,0,0,0,215,0,113,196,3117,0,0,0,0,113,0,0,0,0,0,2225,0,0,0,0,0,0,0,1860,0,0,6697,0,0,45,0,384,7,343,0,120,16,34,668,0,467,0,10725,0,0,0,76,0,0,0,0,0,6223,0,0,0,0,0,0,0,0,0,0,0,0,0,1685,2548,to_do_list
0,0,0,0,7,248,0,41,76,4210,0,136,0,16,361,3,0,411,4,0,1886,64,1,0,0,0,5,0,2067,0,0,5287,0,0,72,1,356,57,233,0,209,209,32,576,5,1666,1,12589,2,0,0,352,0,0,0,0,0,5578,0,0,0,0,0,0,0,0,0,0,0,2,0,3534,926,to_do_list
0,0,0,346,29,1613,0,186,265,10106,0,1195,0,116,3021,34,0,3702,0,0,10026,567,1,0,2,0,8,0,10927,0,0,8248,0,104,1099,3,1223,725,611,0,2112,1800,207,2143,68,18984,19,12223,0,0,2,251,50,0,0,131,54,7304,2,1,0,0,0,0,0,2,0,0,0,7,0,4768,3594,lunar_calendar
0,0,0,200,36,1328,0,384,483,5095,0,178,0,5,400,0,0,66,0,0,6820,0,1,0,1,0,8,0,5472,0,0,8714,0,80,598,4,1508,633,867,0,722,868,132,1512,0,5811,19,12016,0,1,0,476,4,0,0,12,18,7068,2,0,0,0,0,0,0,2,1,0,0,5,0,3841,4843,scientific_calculator
0,0,0,671,73,1600,0,286,309,11203,0,423,0,28,912,80,0,987,0,0,15808,141,1,0,3,0,30,0,13222,0,0,13877,0,78,237,3,1562,574,533,0,909,2063,99,1108,177,49172,5,12584,0,0,2,845,53,0,0,134,122,7474,2,1,0,0,0,0,0,2,1,0,0,3,0,8597,4200,battery_saver
92,0,0,59447,40,1016,0,291,269,10838,0,172,0,12,0,15,0,0,7,0,11363,0,0,0,0,0,35,286,0,0,0,12314,0,8,629,3,0,430,1633,0,0,1183,100,0,0,31157,15,10636,6,0,0,415,50,0,0,20,112,6722,2,1,0,0,0,0,0,2,0,0,3,14,0,7515,3841,pdf_reader
65,0,0,14598,36,720,0,51,32,1927,0,463,0,2,0,0,0,0,0,0,2305,0,1,0,0,0,10,162,0,0,0,2884,0,1,276,2,0,330,337,0,0,898,74,0,0,7272,4,1860,0,0,0,281,50,0,0,50,24,788,2,1,0,0,0,0,0,2,0,0,2,1,0,1473,1170,pdf_reader
0,0,0,0,3,236,0,59,93,4111,0,228,0,23,629,9,0,715,0,0,1344,114,1,0,0,0,1,0,1303,0,0,8358,0,0,39,0,349,51,288,0,382,190,45,830,18,755,1,14120,0,0,0,23,0,0,0,0,0,8585,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,1030,to_do_list
0,0,0,0,0,33,0,13,5,54,0,2,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,63,0,0,219,0,0,11,0,64,2,39,0,12,21,4,66,0,66,0,162,0,0,0,158,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,104,100,alarm_clock
0,0,0,158,47,468,0,105,144,5619,0,76,0,18,97,0,0,80,13,0,7034,0,1,0,3,0,22,0,5936,0,0,5502,0,80,228,3,624,626,363,0,453,542,69,444,0,5543,19,9329,13,0,0,321,50,0,0,4,18,5843,2,1,0,0,0,0,0,2,0,0,0,19,0,4277,2607,battery_saver
0,0,0,303,19,766,0,152,77,4430,0,49,0,2,58,0,0,34,0,0,6126,0,1,0,3,0,1,0,5054,0,0,7100,0,24,510,0,1248,72,517,0,202,1096,55,883,0,17858,2,3028,0,0,0,1046,50,0,0,10,52,1408,2,1,0,0,0,0,0,2,0,0,0,0,0,3307,848,wifi_analyzer
0,0,0,0,4,545,0,197,351,2879,0,236,0,18,787,5,0,734,0,0,2332,118,1,0,0,0,1,0,2099,0,0,3542,0,0,60,0,285,60,184,0,355,245,36,597,13,679,1,10168,0,0,0,195,0,0,0,0,0,5970,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,2688,to_do_list
0,0,0,0,24,712,0,346,241,11789,0,61,0,1,138,0,0,39,0,0,14893,0,0,0,3,0,6,0,13839,0,0,7494,0,56,940,29,689,378,578,0,72485,362,147,493,0,1357,4,11275,0,0,2,31,0,0,0,51,110,6608,2,1,0,0,0,0,0,2,0,0,0,1,0,6320,38477,file_explorer
0,0,0,265,534,2943,0,110,161,4022,0,1732,0,56,4253,22,0,5107,19,0,8056,827,1,0,3,0,29,0,6425,0,0,13074,0,102,975,2,3172,1216,1557,0,2389,3088,169,3030,53,8139,20,5794,17,0,0,1109,50,0,0,220,28,3503,2,1,0,0,0,0,0,2,1,0,0,22,0,2606,1778,alarm_clock
0,0,0,0,73,279,0,70,108,1876,0,50,0,0,70,0,0,0,0,0,2810,0,0,0,0,0,0,0,1033,0,0,2992,0,0,22,0,288,94,223,0,92,76,0,278,0,518,0,6952,0,0,0,27,0,0,0,439,0,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,978,wifi_analyzer
0,0,0,403,31,821,0,181,231,7199,0,155,0,4,366,11,0,315,0,0,8655,38,1,0,3,0,8,0,7501,0,0,10766,0,84,160,2,1202,610,725,0,858,1027,148,1174,25,23771,19,11543,0,0,2,168,50,0,0,4,66,6985,2,1,0,0,0,0,0,2,0,0,0,5,0,5217,3184,to_do_list
0,0,0,0,4,404,0,105,176,4189,0,326,0,32,933,18,0,1034,0,0,2095,164,1,0,0,0,1,0,1925,0,0,7320,0,0,58,0,510,54,466,0,576,276,98,1120,35,897,1,13869,0,0,0,101,0,0,0,51,0,8189,0,0,0,0,0,0,0,0,0,0,0,2,0,2488,1472,file_explorer
0,0,0,0,18,664,0,187,202,12266,0,181,0,10,138,0,0,78,10,0,9767,0,1,0,3,0,66,0,11765,0,0,8270,0,24,475,7,1475,268,997,0,675,472,193,1793,0,2243,2,9151,10,0,0,1135,0,0,0,52,28,4633,2,1,0,0,0,0,0,2,0,0,0,8,20,3669,3162,wifi_analyzer
0,0,0,66,20,159,0,30,40,3480,0,9,0,3,6,0,0,14,3,0,906,0,0,0,1,0,9,0,1744,0,0,2855,0,20,391,0,222,73,125,0,12,199,55,109,0,1296,2,8498,0,0,0,232,0,0,0,0,10,4401,0,0,0,0,0,0,0,2,0,0,0,0,0,2178,76,drink_recipes
0,0,0,0,21,95,0,2,1,1,0,12,0,0,9,3,0,40,0,0,206,0,0,0,1,0,6,0,19,0,0,291,1,56,99,2,252,454,164,0,2239,149,85,135,6,94,3,1,0,0,2,136,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,50,24,file_explorer
0,0,0,35,18,460,0,13,9,908,0,19,0,2,10,0,0,17,0,0,1830,0,1,0,2,0,1,0,987,0,0,1309,0,22,348,0,253,71,131,0,27691,517,47,163,0,3697,2,704,0,0,0,169,50,0,0,0,14,150,2,1,0,0,0,0,0,2,0,0,0,0,0,788,128,file_explorer
0,0,0,50,13,201,0,71,114,4448,0,17,0,4,114,15,0,83,0,0,1583,8,1,0,1,0,1,0,1811,0,0,9342,0,22,90,1,418,64,362,0,178,161,65,625,30,13417,1,13779,0,0,0,71,50,0,0,71,0,8341,2,0,0,0,0,0,0,0,1,0,0,2,0,1212,1377,to_do_list
0,0,0,652,17,1404,0,264,339,7506,0,129,0,11,217,0,0,148,9,0,11748,0,1,0,3,0,103,0,8897,0,0,11836,0,22,608,0,2779,155,1878,0,297,1684,123,3555,0,28435,2,11345,8,0,0,1401,50,0,0,42,72,6222,2,1,0,0,0,0,0,2,0,0,0,8,0,5828,4077,scientific_calculator
0,0,0,34,18,244,0,106,101,6058,0,19,0,5,75,0,0,25,0,0,5419,0,1,0,2,0,2,0,5024,0,0,3481,0,46,118,2,302,261,155,0,314,225,57,141,0,2940,17,10185,0,0,0,94,50,0,0,50,12,5948,0,1,0,0,0,0,0,2,0,0,0,4,0,3137,1511,to_do_list
0,0,0,0,3,608,0,307,394,3108,0,0,0,0,243,0,0,0,0,0,663,0,0,0,0,0,0,0,2624,0,0,4905,0,0,361,0,206,15,186,0,84,16,8,230,0,1931,0,9653,0,0,0,126,0,0,0,1,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,3195,1609,scientific_calculator
0,0,0,92,56,606,0,126,205,5105,0,105,0,17,131,0,0,69,13,0,7532,0,0,0,3,0,20,0,4727,0,0,6314,0,78,467,3,943,588,684,0,515,528,88,883,0,6080,18,11223,13,0,2,662,50,0,0,0,14,5700,2,1,0,0,0,0,0,2,0,0,0,18,0,4337,3066,battery_saver
0,0,0,429,18,831,0,125,143,8733,0,432,0,39,994,15,0,1147,1,0,11978,178,1,0,3,0,2,0,9275,0,0,12412,0,24,194,1,952,76,469,0,736,1201,52,1259,30,24841,2,13904,0,0,0,168,50,0,0,50,76,7960,2,1,0,0,0,0,0,2,1,0,0,2,0,6441,1907,alarm_clock
0,0,0,0,5,774,0,81,124,3451,0,1221,0,0,79,0,0,11,0,0,3517,0,1,0,0,0,1,0,1809,96,91,8418,0,0,1463,0,811,59,638,0,1255725,662,100,1225,0,790,1,13099,0,0,0,450,0,0,0,0,0,8043,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,1654,file_explorer
0,0,0,603,190,3315,0,278,303,10122,0,174,0,9,185,0,0,80,7,0,15527,0,1,22,3,0,68,0,11557,0,0,17332,0,24,794,0,5274,255,2565,0,350,3460,64,4661,0,97376,2,12687,6,0,0,8503,50,0,0,1202,210,7916,2,1,0,0,0,0,0,2,0,0,0,6,0,7668,3844,to_do_list
0,0,0,1,68,584,0,131,132,3867,0,27,0,1,83,0,0,12,1,0,2699,0,0,0,2,0,10,0,3849,0,0,4045,0,20,247,0,681,130,422,0,137,299,47,537,0,1422,2,5065,0,0,0,833,0,0,0,62,94,2901,2,0,0,0,0,0,0,2,0,0,0,0,0,2549,1011,alarm_clock
0,0,0,604,24,889,0,303,217,9723,0,136,0,19,140,0,0,85,17,0,12512,0,1,0,3,0,22,0,10785,0,0,10943,0,59,368,2,1311,410,549,0,323,1487,270,598,0,29309,3,10860,17,0,2,970,50,0,0,71,74,6418,2,1,0,0,0,0,0,2,0,0,0,17,0,7290,3544,scientific_calculator
0,0,0,0,3,318,0,138,123,1808,0,1,0,2,61,0,0,1,1,0,58,0,0,0,0,0,1,0,1336,0,0,3128,0,0,539,1,241,14,199,0,278,58,7,232,0,1633,0,7534,0,0,0,380,12,0,0,3,0,4326,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,2424,file_explorer
0,0,0,24,122,951,0,143,190,7076,0,640,0,1,1559,5,0,1856,0,0,8911,283,1,0,2,0,8,0,8510,0,0,6674,0,76,939,2,1984,610,1002,0,1253,782,422,3230,7,1221,5,6915,0,0,2,10452,1,0,0,69,246,4461,2,0,0,0,0,0,0,2,0,0,0,1,0,4812,2951,to_do_list
0,0,0,8,34,1009,0,251,322,2485,0,473,0,36,1073,51,0,1176,1,0,2755,176,1,0,0,0,35,0,2562,0,0,5152,0,0,156,1,693,83,370,0,567,625,44,1000,137,1568,1,9079,1,0,0,449,0,0,0,1,0,5314,0,0,0,0,0,0,0,0,0,0,0,1,0,2180,2325,alarm_clock
0,0,0,0,6,968,0,465,391,4320,0,16,0,8,226,0,0,18,7,0,429,0,0,0,0,0,8,0,10530,0,0,7882,0,0,344,0,661,63,596,0,240,86,12,689,0,2099,1,11807,7,0,0,563,71,0,0,1,0,7015,0,0,0,0,0,0,0,0,0,0,0,8,0,3616,4980,alarm_clock
0,0,0,0,23,766,0,228,181,4808,0,336,0,31,971,9,0,1062,0,0,4491,164,0,0,2,0,6,0,5014,0,0,5257,0,76,188,2,532,512,492,0,712,405,131,743,17,1525,5,9372,0,0,2,114,0,0,0,20,162,5936,2,0,0,0,0,0,0,2,0,0,0,1,0,3065,2828,to_do_list
0,0,0,703,31,649,0,245,295,5873,0,45,0,11,167,0,0,25,0,0,10835,0,1,0,3,0,15,0,6086,0,0,7082,0,22,323,0,727,91,474,0,102,1025,52,743,0,3265,2,10105,0,0,0,638,50,0,0,50,20,5163,2,1,0,0,0,0,0,2,0,0,0,0,0,3707,2914,to_do_list
0,0,0,150,70,1899,0,31,34,3834,0,2419,0,255,5860,15,0,7492,14,0,3634,1164,1,0,3,0,16,0,3973,0,0,7986,0,46,206,1,753,311,488,0,3871,2047,105,3295,31,4446,17,7211,13,0,0,152,53,0,0,85,14,4113,2,1,0,0,0,0,0,2,1,0,0,19,0,2040,487,alarm_clock
0,0,0,0,1,77,0,41,22,287,1,0,0,0,18,0,0,0,0,0,140,0,0,0,0,0,0,0,283,0,0,781,0,0,53,0,71,7,62,0,16,6,4,74,0,316,0,893,0,0,0,115,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,558,199,to_do_list
0,0,0,0,3,95,0,18,22,305,0,10,0,5,18,0,0,13,5,0,371,0,0,0,0,0,13,0,267,0,0,689,0,0,28,0,182,5,120,0,34,82,22,208,0,99,0,762,5,0,0,169,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,5,0,307,153,battery_saver
0,0,0,110,23,587,0,44,5,3834,0,20219,0,9,218,50,0,245,3,0,4904,40,1,0,2,0,4,0,4204,0,0,63174,0,20,415,1,471,83,240,0,30112,674,73,366,123,7642,2,1417,3,0,0,366,51,0,0,1,26,176,2,1,0,0,0,0,0,2,4,0,0,5,0,1565,355,file_explorer
0,0,0,421,55,1065,0,207,297,15974,0,139,0,4,210,0,0,99,1,0,10613,0,0,0,2,0,8,0,17235,0,0,11454,0,82,790,2,1828,593,1099,0,702,1211,142,1891,0,38783,18,11236,0,0,2,561,51,0,0,1,102,6830,2,1,0,0,0,0,0,2,0,0,0,5,0,6359,4826,battery_saver
0,0,0,164,58,795,0,165,240,5913,0,129,0,29,149,0,0,97,24,0,8573,0,1,0,3,0,33,0,6099,0,0,7670,0,80,443,3,1104,639,804,0,556,747,90,976,0,10083,19,10539,24,0,2,799,50,0,0,1,30,5260,2,1,0,0,0,0,0,2,0,0,0,30,0,5197,3543,battery_saver
0,0,0,0,110,1256,0,281,273,2930,0,183,0,73,162,0,0,135,73,0,507,0,0,1,1,0,178,0,2700,0,0,7008,0,20,429,0,700,114,385,0,734,434,50,413,0,2136,1,9646,72,0,0,387,0,0,0,0,0,5764,3,0,0,0,0,0,0,0,0,0,0,72,0,3318,2103,battery_saver
0,0,0,16,31,635,0,177,120,4983,0,290,0,25,705,15,0,764,0,0,4497,122,0,0,1,0,0,0,5828,0,0,6859,0,20,248,1,613,94,504,0,508,338,55,913,30,1706,2,5670,0,0,0,216,0,0,0,0,178,3700,0,0,0,0,0,0,0,2,1,0,0,2,0,3904,1736,to_do_list
0,0,0,231,26,946,0,130,199,6023,0,423,0,49,917,15,0,1066,15,0,7056,158,1,0,3,0,19,0,6164,0,0,9134,0,22,675,1,973,88,542,0,740,958,43,1323,29,24685,2,11796,14,0,0,513,50,0,0,1,68,6454,2,1,0,0,0,0,0,2,1,0,0,16,0,4048,2837,alarm_clock
0,0,0,0,10,1174,0,427,358,4011,0,438,0,36,990,49,0,907,34,0,194,148,0,0,0,0,34,0,5409,0,0,9993,0,26,790,1,1123,75,982,0,968,404,12,1694,104,2398,1,9963,33,0,0,733,0,0,0,0,0,5812,0,0,0,0,0,0,0,0,0,0,0,33,0,4133,4080,alarm_clock
0,0,0,0,2,378,0,192,174,5433,0,0,0,0,114,0,0,0,0,0,63,0,0,0,0,0,0,0,6450,0,0,5764,0,2,507,0,227,23,199,0,122,23,4,240,0,1924,0,9466,0,0,0,240,0,0,0,0,0,5769,0,0,0,0,0,0,0,0,0,0,0,0,0,3384,2326,alarm_clock
0,0,0,0,4,340,0,167,252,3529,0,0,0,0,167,0,0,0,0,0,3286,0,0,0,0,0,0,0,2816,0,0,5506,0,0,132,0,1072,19,888,0,240,60,90,1838,0,851,0,12172,0,0,0,901,0,0,0,1,0,6913,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,2796,alarm_clock
0,0,0,0,7,459,0,28,22,601,0,635,0,53,1337,15,0,1679,0,0,45,263,0,0,0,0,0,0,285,0,0,858,0,0,54,1,182,14,140,0,900,405,3,821,30,329,0,1807,0,0,0,227,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,1,0,0,2,0,468,287,file_explorer
0,0,0,22,47,709,0,137,245,4512,0,119,0,11,401,119,0,324,10,0,3272,52,1,0,1,0,20,0,3884,0,0,4673,0,56,416,4,1110,495,763,0,327,563,155,1251,344,899,7,11726,8,0,3,943,0,0,0,7,4,6319,2,0,0,0,0,0,0,2,0,0,0,11,0,2829,2346,battery_saver
0,0,0,162,52,830,0,208,322,8623,0,129,0,15,194,0,0,71,11,0,9536,0,0,0,3,0,18,0,8813,0,0,9128,0,82,845,3,1160,587,910,0,761,705,98,1095,0,8896,18,13334,11,0,2,867,50,0,0,51,46,7297,2,1,0,0,0,0,0,2,0,0,0,16,0,5647,4311,battery_saver
0,0,0,131,60,675,0,161,256,5848,0,101,0,14,157,0,0,66,10,0,7573,0,0,0,3,0,17,0,5274,0,0,6901,0,80,466,3,1011,598,738,0,541,594,83,961,0,6076,18,13382,10,0,2,709,50,0,0,2,18,7265,2,1,0,0,0,0,0,2,0,0,0,15,0,4794,3665,battery_saver
0,0,0,168,40,592,0,121,191,4855,0,121,0,34,122,0,0,85,30,0,7162,0,0,0,3,0,37,0,4379,0,0,5998,0,80,366,3,875,574,648,0,508,619,107,743,0,5482,18,11716,30,0,2,685,50,0,0,0,16,6223,2,1,0,0,0,0,0,2,0,0,0,35,0,4507,2354,battery_saver
0,0,0,419,38,2602,0,229,102,6235,0,125502,0,29,780,50,0,879,8,0,9315,141,1,0,3,0,9,0,9370,0,0,386005,0,24,1590,1,1288,115,857,0,186989,2721,93,1479,123,14687,2,6774,7,0,0,1006,51,0,0,57,44,3077,2,1,0,0,0,0,0,2,19,0,0,9,0,4278,1743,file_explorer
0,0,0,0,24,350,0,99,79,1766,1,8,0,1,52,0,0,11,0,0,1177,0,0,6,2,0,6,0,1927,0,0,2428,0,20,235,1,467,87,304,0,41,194,47,401,0,884,2,3054,0,0,0,478,0,0,0,50,36,1883,2,0,0,0,0,0,0,2,0,0,0,0,0,1648,746,alarm_clock
0,0,0,16,31,169,0,14,15,884,0,39,0,10,32,0,0,56,6,0,1211,0,0,0,1,0,13,0,764,0,0,1313,0,80,71,3,362,559,199,0,369,236,85,183,0,1388,18,1743,6,0,2,142,50,0,0,1,6,487,2,0,0,0,0,0,0,2,0,0,0,11,0,1379,415,battery_saver
0,0,0,0,3,219,0,97,163,3174,0,24,0,0,97,0,0,0,0,0,2528,0,0,0,0,0,0,0,2074,0,0,6541,0,0,92,0,451,13,402,0,102,73,68,662,0,513,0,10367,0,0,0,179,0,0,0,2,0,6079,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,3440,to_do_list
0,0,0,828,53,1269,0,331,233,11171,0,597,0,53,1396,15,0,1648,0,0,13575,243,0,0,3,0,7,0,12503,0,0,13941,0,84,1064,4,1689,588,779,0,44227,2117,126,1952,30,38731,18,11606,0,0,2,438,50,0,0,24,100,7143,2,1,0,0,0,0,0,2,1,0,0,7,0,8540,3920,pdf_reader
0,0,0,0,61,427,0,81,77,2471,0,195,0,24,535,15,0,609,4,0,2929,93,1,0,3,0,10,0,2938,0,0,3108,0,20,117,2,312,118,154,0,326,307,44,352,29,369,2,2475,2,0,0,50,3,0,0,7,56,1616,2,1,0,0,0,0,0,2,1,0,0,4,0,1630,973,scientific_calculator
0,0,0,245,23,494,0,108,137,6204,0,70,0,5,91,0,0,45,3,0,6985,0,0,0,3,0,24,0,6535,0,0,7182,0,2,398,0,654,31,384,0,355,555,10,714,0,15542,1,7213,0,0,0,103,50,0,0,9,48,4045,2,1,0,0,0,0,0,2,70,0,0,0,0,3474,2253,battery_saver
0,0,0,0,0,93,0,25,47,1003,0,0,0,0,25,0,0,0,0,0,513,0,0,0,0,0,0,0,627,0,0,1042,0,0,33,0,222,2,163,0,14,45,20,314,0,323,0,3312,0,0,0,171,1,0,0,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,731,456,wifi_analyzer
0,0,0,0,60,326,0,126,213,3124,0,10,0,1,156,11,0,42,0,0,2757,6,1,0,0,0,1,0,2032,0,0,3758,0,0,43,0,545,115,390,0,210,109,39,739,29,741,1,10278,0,0,0,100,1,0,0,2,0,6171,0,0,0,0,0,0,0,0,0,0,0,0,0,2318,2179,to_do_list
0,0,0,1431,8,58,0,14,17,294,0,36,0,1,0,17,0,0,0,0,263,0,1,0,0,0,1,81,0,0,0,474,0,0,7,0,0,9,51,0,0,50,5,0,0,82,0,1024,0,0,0,52,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,201,153,pdf_reader
0,0,0,1,19,228,2,103,135,11432,0,18,0,3,90,0,0,18,3,0,7280,0,1,0,2,0,8,0,10954,0,0,3584,0,20,229,6,480,76,372,0,257,121,90,599,0,825,2,8211,3,0,3,156,1,0,0,51,22,3930,2,1,0,0,0,0,2,2,0,1,0,2,0,1717,1251,drink_recipes
0,0,0,88,82,342,0,27,30,1258,1,52,0,17,43,0,0,73,12,0,1899,0,0,0,2,0,24,0,1520,0,0,2350,0,80,92,4,644,609,280,0,423,464,83,375,0,5141,18,1109,3,0,2,442,50,0,0,0,18,602,2,1,0,0,0,0,0,2,0,0,0,8,0,1044,649,battery_saver
0,0,0,0,3,209,0,69,106,821,0,8,0,3,63,0,0,2,2,0,1128,0,0,0,0,0,2,0,808,0,0,1706,0,0,91,1,238,8,126,0,28,85,33,240,0,166,0,2733,0,0,0,338,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,747,701,scientific_calculator
0,0,0,0,3,482,0,248,386,3760,0,0,0,0,241,0,0,0,0,0,3289,0,0,0,0,0,0,0,3081,0,0,5156,0,0,191,0,962,13,878,0,112,29,68,1712,0,941,0,13064,0,0,0,54,0,0,0,1,0,7214,0,0,0,0,0,0,0,0,0,0,0,0,0,3259,2260,to_do_list
0,0,0,822,22,914,0,223,268,8967,0,99,0,7,188,0,0,104,5,0,13230,0,1,0,3,0,6,0,10035,0,0,11533,0,20,982,0,3011,87,1534,0,339,1465,879,3197,0,86430,2,13483,5,0,0,12855,50,0,0,175,84,7740,2,1,0,0,0,0,0,2,0,0,0,5,0,6725,3790,alarm_clock
0,0,0,0,17,736,0,247,381,4459,0,19,0,1,305,29,0,69,0,0,4075,12,1,0,0,0,3,0,7244,0,0,7748,0,0,302,0,1776,78,1434,0,242,305,100,2804,60,572,1,11394,0,0,0,682,0,0,0,0,0,6252,0,0,0,0,0,0,0,0,0,0,0,0,0,3334,3964,productivity
0,0,0,80,67,776,0,278,320,5836,0,357,0,38,1120,15,0,1157,0,0,5659,173,0,0,3,0,7,0,5327,0,0,6756,0,108,147,3,799,600,457,0,1232,696,101,1092,30,29499,18,11746,0,0,2,218,50,0,0,4,22,7014,2,1,0,0,0,0,0,2,1,0,0,7,0,3217,3700,to_do_list
0,0,0,0,1,46,0,0,0,1,0,27,0,3,93,27,0,95,1,0,8,18,0,0,0,0,1,0,5,0,0,78,1,0,1,1,50,8,35,0,44,46,0,87,78,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,to_do_list
0,0,0,542,21,1387,0,191,256,9655,0,199,0,45,167,0,0,108,43,0,13446,0,1,0,3,0,44,0,10765,0,0,13087,0,22,373,0,1661,87,501,0,642,1703,187,855,0,45819,2,14198,41,0,0,680,50,0,0,54,110,8127,2,1,0,0,0,0,0,2,0,0,0,41,0,7701,3926,scientific_calculator
0,0,0,80,16,1722,0,93,154,2776,0,25,0,2,88,0,0,51,0,0,4593,0,1,0,1,0,1,0,2533,0,0,6323,0,22,3173,0,934,80,634,0,19817,1694,85,1157,0,22991,1,8126,0,0,0,994,198,0,0,0,0,4628,2,0,0,0,0,0,0,0,0,0,0,0,0,1995,2873,file_explorer
65,0,0,43514,47,2069,0,194,110,6542,0,1571,0,2,0,0,0,0,0,0,8287,0,1,0,0,0,9,271,0,0,0,7866,0,1,725,2,0,349,623,0,0,2578,80,0,0,21997,4,6751,0,0,0,341,50,0,0,0,62,3487,2,1,0,0,0,0,0,2,0,0,2,1,0,5266,3812,pdf_reader
